,id,name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
42,63eYNR1MOS2bvltGBtnFBo,Between,52,0.7759999999999999,0.48100000000000004,1,-7.178999999999999,1,0.0413,0.39799999999999996,3.49e-06,0.161,0.5660000000000001,123.008
43,1HjZDqiaUrq46GHhHXE4vG,Get Your Wish,61,0.542,0.684,11,-5.843999999999999,1,0.050800000000000005,0.0997,0.0,0.125,0.442,95.00399999999999
0,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,77,0.412,0.902,9,-11.6,1,0.405,0.048400000000000006,0.131,0.405,0.42200000000000004,89.74
1,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,78,0.43799999999999994,0.805,8,-6.237,1,0.0624,0.00255,5.6900000000000014e-05,0.08420000000000001,0.5640000000000001,113.25299999999999
2,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,84,0.31,0.7000000000000001,9,-5.678,1,0.047,0.011000000000000001,0.00965,0.0828,0.763,188.386
3,1RJeiAIwR9pZBgJA8ndZLL,"Paint It, Black - Mono",68,0.505,0.836,5,-7.3839999999999995,0,0.10099999999999999,0.0103,0.0771,0.295,0.764,159.66899999999998
4,66lOpKgTyFjOrac4S1s94g,Rebel Rebel - 1999 Remaster,0,0.6759999999999999,0.92,9,-7.96,1,0.0435,0.00101,8.65e-06,0.248,0.624,126.34100000000001
5,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,79,0.5329999999999999,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007
6,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,79,0.742,0.833,2,-6.462999999999999,1,0.115,0.079,0.0,0.384,0.8160000000000001,113.375
7,2KmEgiY8fQs0G6WNxtzQKr,Baba O'Riley,0,0.489,0.7240000000000001,5,-8.367,1,0.0352,0.313,0.185,0.28700000000000003,0.15,117.292
8,24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,75,0.38,0.76,9,-10.960999999999999,1,0.0378,0.0029800000000000004,0.029400000000000006,0.104,0.491,99.43700000000001
9,57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,73,0.9329999999999999,0.528,5,-6.472,0,0.162,0.11199999999999999,0.32899999999999996,0.163,0.7559999999999999,109.975
10,5uvosCdMlFdTXhoazkTI5R,Light My Fire,73,0.413,0.725,3,-5.787000000000001,0,0.0324,0.369,2.1600000000000007e-05,0.0905,0.44,124.618
11,70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,75,0.545,0.64,4,-9.937000000000001,0,0.22399999999999998,0.00249,0.0304,0.196,0.606,80.544
12,7MRyJPksH3G2cXHN8UKYzP,American Girl,75,0.55,0.8240000000000001,2,-5.988,1,0.0334,0.44799999999999995,0.000127,0.366,0.777,114.512
13,3YBZIN3rekqsKxbJc9FZko,Paradise City,78,0.273,0.952,11,-8.762,1,0.0843,0.016900000000000002,0.0111,0.14200000000000002,0.472,100.271
14,61Q9oJNd9hJQFhSDh6Qlap,House Of The Rising Sun,62,0.315,0.534,9,-7.5520000000000005,0,0.031,0.000825,0.10800000000000001,0.10099999999999999,0.28300000000000003,116.891
15,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,74,0.483,0.721,0,-6.836,1,0.032,0.7290000000000001,0.0,0.18899999999999997,0.562,95.26100000000001
16,2K2M0TcglCRLLpFOzKeFZA,Sunshine Of Your Love,71,0.6829999999999999,0.594,2,-8.289,1,0.0347,0.385,8.609999999999999e-05,0.121,0.7340000000000001,115.09899999999999
17,4CJVkjo5WpmUAKp3R44LNb,Sweet Home Alabama,1,0.597,0.605,7,-12.013,1,0.0255,0.18100000000000002,0.000331,0.118,0.8859999999999999,97.78200000000001
18,4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,81,0.64,0.6629999999999999,0,-7.516,1,0.0374,0.201,0.008060000000000001,0.152,0.6629999999999999,132.77
19,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",76,0.6940000000000001,0.39399999999999996,0,-15.880999999999998,1,0.042800000000000005,0.0781,0.000677,0.247,0.7190000000000001,104.126
20,2X6gdRlGOQgfaXU9ALUQFQ,The Chain,0,0.546,0.529,9,-13.6,1,0.0436,0.0629,0.000567,0.0383,0.5740000000000001,151.727
21,1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,72,0.45299999999999996,0.46399999999999997,2,-10.96,1,0.0431,0.302,5.960000000000001e-05,0.152,0.6579999999999999,93.19
22,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,83,0.579,0.508,2,-9.484,1,0.027000000000000003,0.0057399999999999994,0.0004940000000000001,0.0575,0.609,147.125
23,371VkfwKiXJxgH5ZPoQNHD,The Joker,0,0.596,0.44799999999999995,5,-9.616,1,0.0396,0.365,5.299999999999998e-06,0.206,0.7959999999999999,83.29299999999999
24,63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,74,0.43799999999999994,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928
25,1qRA5BS78u3gME0loMl9AA,For What It's Worth,75,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.10099999999999999,0.8220000000000001,98.883
26,32kgOw8wejH7zUhtXCM8DH,More Than a Feeling,0,0.377,0.682,7,-8.039,1,0.029900000000000006,0.0008939999999999998,0.00217,0.0504,0.28800000000000003,108.736
27,6cr6UDpkjEaMQ80OjWqEBQ,Sultans of Swing,67,0.73,0.868,5,-7.325,1,0.028800000000000006,0.0632,0.0661,0.318,0.9229999999999999,148.217
28,4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,71,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411
29,5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,76,0.5750000000000001,0.318,0,-16.729,1,0.109,0.6829999999999999,0.000202,0.0934,0.385,104.522
30,6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,75,0.654,0.929,1,-5.906000000000001,1,0.0998,0.0468,0.0,0.0539,0.902,144.774
31,3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,72,0.536,0.9009999999999999,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.6659999999999999,87.559
32,2aSFLiDPreOVP6KHiWk4lF,Under Pressure - Remastered,60,0.6629999999999999,0.7120000000000001,2,-7.268,1,0.047900000000000005,0.524,0.0,0.0804,0.527,113.439
33,51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,72,0.7290000000000001,0.9890000000000001,9,-4.613,0,0.049,0.0102,4.45e-05,0.44299999999999995,0.84,126.47
34,2sXp9Qmvc7mRaDBjBgcGGi,Every Breath You Take - Remastered 2003,4,0.8130000000000001,0.46,1,-9.78,1,0.0346,0.56,0.0105,0.0724,0.7290000000000001,117.387
35,5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,76,0.33299999999999996,0.927,9,-8.55,0,0.0733,0.0029,0.000211,0.297,0.382,141.47
36,54eZmuggBFJbV7k248bTTt,A Horse with No Name,77,0.654,0.506,11,-17.18,0,0.053500000000000006,0.6859999999999999,0.0155,0.155,0.8310000000000001,123.179
37,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",82,0.601,0.532,10,-9.119,1,0.0286,0.43200000000000005,6.25e-06,0.0925,0.341,136.571
38,1JkZg3eMQTmTn93E8Yd3UL,I Want You to Want Me,72,0.8059999999999999,0.462,2,-12.777999999999999,1,0.0298,0.78,0.0134,0.15,0.736,92.726
39,6Vjk8MNXpQpi0F4BefdTyq,Kashmir - Remaster,64,0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.57600000000001
40,5MxNLUsfh7uzROypsoO5qe,Dream On,79,0.307,0.433,1,-10.057,1,0.028999999999999998,0.38799999999999996,9.08e-05,0.332,0.22399999999999998,160.9
41,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,83,0.5740000000000001,0.9129999999999999,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728
42,5LNiqEqpDc8TuqPy79kDBu,Edge of Seventeen - 2016 Remaster,63,0.591,0.804,0,-7.2989999999999995,1,0.0454,0.327,5.98e-06,0.0818,0.6579999999999999,111.45700000000001
43,2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,69,0.611,0.883,9,-11.225,1,0.0539,0.08460000000000001,1.2e-06,0.192,0.604,117.928
0,1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,2,0.414,0.40399999999999997,0,-9.927999999999999,0,0.0499,0.271,0.0,0.30000000000000004,0.22399999999999998,71.105
1,5X76oXHcR5uCXali0gOyX5,White Room,0,0.55,0.5760000000000001,0,-13.475,1,0.0306,0.17800000000000002,0.00935,0.0555,0.486,109.837
2,5e6x5YRnMJIKvYpZxLqdpH,Fortunate Son,0,0.636,0.746,0,-3.785,1,0.0393,0.0648,0.29,0.173,0.43200000000000005,132.31
3,3k9i7UzeSUYWIfUZFeFDUd,Layla - 40th Anniversary Version / 2010 Remastered,0,0.40399999999999997,0.903,1,-3.88,1,0.0668,0.5770000000000001,0.297,0.28700000000000003,0.498,115.67200000000001
4,1fDsrQ23eTAVFElUMaf38X,American Pie,76,0.531,0.48100000000000004,4,-11.709000000000001,0,0.06,0.6990000000000001,0.0,0.08420000000000001,0.491,138.45
5,1lqMLr9Wj7SM2F9AikGcxN,Hurricane,70,0.509,0.8270000000000001,0,-7.715,1,0.079,0.0409,0.0,0.12,0.743,135.601
6,1Ly0ssAgeM7YqdHptao8Oe,Paranoid,2,0.426,0.619,4,-11.501,0,0.0722,8.44e-05,0.0023899999999999998,0.17,0.382,162.721
7,5SAUIWdZ04OxYfJFDchC7S,Smoke on the Water,65,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.053500000000000006,0.89,114.243
8,6FsQrRpBLgsrFeAeiQqytm,Bang a Gong (Get It On) - Remastered Version,64,0.7290000000000001,0.8180000000000001,2,-9.992,1,0.0732,0.157,0.28500000000000003,0.195,0.907,125.811
9,1HOMkjp0nHMaTnfAkslCQj,My Sharona,73,0.586,0.7000000000000001,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245
10,5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),68,0.452,0.8180000000000001,2,-8.124,1,0.0439,0.135,2.72e-05,0.052000000000000005,0.755,124.47399999999999
11,7LbfuQVct78YoghmoPtsQ8,Casey Jones - 2013 Remaster,67,0.6709999999999999,0.405,0,-10.052,1,0.0392,0.385,0.0,0.132,0.8280000000000001,99.678
12,78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - 2012 Remaster,77,0.5640000000000001,0.932,11,-10.068,1,0.055400000000000005,0.013,0.16899999999999998,0.34900000000000003,0.619,112.93700000000001
13,2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,74,0.6679999999999999,0.9059999999999999,11,-4.881,0,0.17,0.214,0.0024500000000000004,0.135,0.507,135.653
14,7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,78,0.5720000000000001,0.835,0,-6.218999999999999,1,0.0317,0.171,0.000376,0.0702,0.7959999999999999,129.994
15,7GonnnalI2s19OCQO1J7Tf,Kickstart My Heart,76,0.361,0.97,7,-4.817,0,0.28400000000000003,0.0016899999999999999,0.0016300000000000002,0.35700000000000004,0.254,179.017
16,4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',81,0.5,0.748,4,-9.072000000000001,1,0.0363,0.127,0.0,0.447,0.514,118.852
17,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,76,0.39799999999999996,0.952,4,-6.042000000000001,1,0.061,0.000373,7.75e-05,0.1,0.584,122.09299999999999
18,1xShPgQbOUa98avWJQFDBY,Personal Jesus - Original Single Version,62,0.637,0.682,11,-11.625,1,0.0366,0.0112,0.0234,0.0473,0.7140000000000001,129.983
19,5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,73,0.6509999999999999,0.8009999999999999,0,-7.34,1,0.051300000000000005,0.12300000000000001,0.0,0.0825,0.7759999999999999,133.763
20,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,76,0.48200000000000004,0.7859999999999999,7,-5.735,1,0.032,0.00321,8.880000000000003e-05,0.446,0.7929999999999999,126.755
21,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,78,0.741,0.6970000000000001,0,-7.028,1,0.0277,0.0664,2.2800000000000005e-05,0.133,0.774,116.109
22,5Ly2g3fnof2iFE8zsQZJX2,Back In The U.S.S.R. - 2018 Mix,0,0.51,0.893,9,-9.267000000000001,1,0.0342,0.0010199999999999999,5.85e-05,0.201,0.934,142.657
23,1oG2vWELiGjIqxwqGcyqwF,You Really Got Me,0,0.5670000000000001,0.959,8,-3.822,1,0.102,0.0995,6.070000000000001e-05,0.1,0.961,137.377
24,4cMHCRLPNoEbpnl2rz6GS9,Back on the Chain Gang - 2007 Remaster,65,0.598,0.9009999999999999,2,-6.081,1,0.0359,0.11599999999999999,0.0401,0.17800000000000002,0.8140000000000001,153.24
25,6XUHsYE38CEbYunT983O9G,Give A Little Bit,75,0.531,0.8180000000000001,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.76700000000001
26,14XWXWv5FoCbFzLksawpEe,Riders on the Storm,74,0.5489999999999999,0.722,11,-11.729000000000001,0,0.0283,0.25,0.013800000000000002,0.11,0.716,103.885
27,7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,82,0.45399999999999996,0.91,6,-7.766,1,0.0448,0.08660000000000001,0.0996,0.11599999999999999,0.629,125.116
28,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',79,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.5720000000000001,84.383
29,2b9lp5A6CqSzwOrBfAFhof,Crazy Train,78,0.45299999999999996,0.9059999999999999,9,-4.001,1,0.115,0.361,0.0005690000000000001,0.26,0.473,137.575
30,2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,78,0.723,0.863,2,-7.89,1,0.033800000000000004,0.0383,0.0317,0.128,0.9309999999999999,136.30200000000002
31,4KfSdst7rW39C0sfhArdrz,Barracuda,75,0.547,0.6910000000000001,4,-13.552999999999999,0,0.0369,0.015,0.105,0.14400000000000002,0.667,137.148
32,6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,77,0.475,0.322,7,-10.687000000000001,1,0.0283,0.36700000000000005,0.0005600000000000001,0.11,0.387,93.50299999999999
33,2vX5WL7s6UdeQyweZEx7PP,Walk This Way,7,0.629,0.785,5,-10.761,1,0.0471,0.0249,9.45e-06,0.0522,0.8690000000000001,108.531
34,3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,70,0.5429999999999999,0.529,7,-9.717,1,0.0301,0.326,0.0026899999999999997,0.7090000000000001,0.746,85.126
35,2f0P7iELCvAlV8j6Z3rGDE,Stranglehold,69,0.484,0.711,2,-7.784,1,0.033100000000000004,0.0183,0.173,0.0941,0.49,148.189
36,7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,78,0.754,0.759,9,-5.218,1,0.302,0.153,0.00010800000000000001,0.10099999999999999,0.435,126.366
37,0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,2,0.534,0.887,0,-3.7769999999999997,1,0.0345,0.07680000000000001,9.93e-05,0.325,0.72,122.494
38,5UwbnHhjnbinJH8TefuQfN,Long Cool Woman (In a Black Dress) - 1999 Remaster,64,0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.8150000000000001,138.923
39,6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,73,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535
40,1dv3ePjze9tPq2pk8eWJdR,Gimme Shelter,0,0.63,0.616,1,-8.128,0,0.0309,0.46299999999999997,0.0408,0.173,0.509,118.65
41,7IhkWF9zpiYKlU7CxHxYT9,All Right Now,0,0.7659999999999999,0.446,2,-13.079,1,0.0867,0.25,0.000704,0.318,0.743,119.774
42,4JNi40t7xR5bO3PWxRkiPN,Free Bird,0,0.27899999999999997,0.852,7,-7.837999999999999,1,0.0511,0.0119,0.076,0.0624,0.43799999999999994,117.41799999999999
43,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,80,0.532,0.767,7,-5.5089999999999995,1,0.0574,0.0028699999999999997,0.000513,0.39,0.755,127.361
0,3aoDEt6zSuYQ47gzarlaVo,Money - 2011 Remastered Version,0,0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.26899999999999996,0.7829999999999999,124.193
1,0eFvoRSTTaR2q8bSWVjwfp,Welcome To The Jungle,0,0.456,0.978,10,-4.869,0,0.11199999999999999,0.0301,0.499,0.313,0.327,123.411
2,0F0MA0ns8oXwGw66B2BSXm,Let's Dance - 1999 Remaster,4,0.619,0.7030000000000001,10,-9.414,0,0.052500000000000005,0.0038799999999999998,0.205,0.163,0.7090000000000001,115.04299999999999
3,5y4761pjcksXs1hNsCmc4n,Sunshine Of Your Love,0,0.6910000000000001,0.5920000000000001,2,-8.089,1,0.0366,0.389,3.289999999999999e-05,0.124,0.736,115.152
4,54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered,70,0.6930000000000001,0.49700000000000005,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308
5,1zGk1kgAxCpg6PHjGuLe4J,Pinball Wizard,0,0.5429999999999999,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.46799999999999997,124.01100000000001
6,0832Tptls5YicHPGgw7ssP,Beast Of Burden - Remastered,0,0.7859999999999999,0.87,1,-3.875,0,0.0316,0.413,0.0004940000000000001,0.0389,0.8640000000000001,100.66
7,38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,71,0.644,0.919,2,-6.289,1,0.0561,0.18100000000000002,0.134,0.622,0.871,117.459
8,3sY6z4pGcxpMwx3W026WtU,Peace of Mind,0,0.42100000000000004,0.677,4,-6.183,1,0.034300000000000004,0.000989,9.65e-05,0.21100000000000002,0.6829999999999999,127.67
9,3IOQZRcEkplCXg6LofKqE9,Iron Man - 2012 - Remaster,67,0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.42700000000000005,155.58700000000002
10,7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,77,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.9129999999999999,105.929
11,52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,72,0.43200000000000005,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.07880000000000001,0.158,139.506
12,5eYwDBLucWfWI5KsV7oYX2,Mary Jane's Last Dance,1,0.402,0.8140000000000001,10,-4.954,1,0.14,0.0383,1.1899999999999998e-06,0.266,0.516,170.02
13,5BIMPccDwShpXq784RJlJp,Enter Sandman,74,0.579,0.8240000000000001,6,-8.71,0,0.03,0.00206,0.009030000000000002,0.059,0.635,123.331
14,1lhpxZT57yw5toGJtt8fGE,Old Time Rock & Roll,0,0.713,0.9309999999999999,6,-2.965,1,0.0394,0.21899999999999997,0.0,0.0694,0.963,124.12700000000001
15,5EcvzboYmDIfXo9gPplsSB,Brown Sugar,0,0.638,0.9309999999999999,0,-3.605,1,0.0363,0.228,0.000295,0.0524,0.965,128.662
16,4YMLW13PuuO7o3jkIWlKAs,Down On The Corner,0,0.8310000000000001,0.544,0,-9.288,1,0.08370000000000001,0.594,0.00389,0.0736,0.856,108.177
17,0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,72,0.34600000000000003,0.768,9,-5.695,1,0.0377,0.006030000000000001,0.38,0.0244,0.532,169.49200000000002
18,0N0q5D8KmH13mmODXJsJqS,Can't You See,0,0.407,0.706,7,-5.526,1,0.034800000000000005,0.254,0.0069299999999999995,0.125,0.54,164.02200000000002
19,0FeCO85RKW8fDRytwXof2x,Go Your Own Way,0,0.597,0.812,5,-12.062000000000001,1,0.0315,0.0219,0.0010600000000000002,0.102,0.8230000000000001,135.68
20,0vSiz90JRxvYsbCTx84oVM,Gimme Three Steps,0,0.644,0.8230000000000001,9,-8.092,1,0.0578,0.29600000000000004,0.0011500000000000002,0.126,0.917,133.39
21,4Zau4QvgyxWiWQ5KQrwL43,Radar Love,65,0.504,0.7190000000000001,1,-9.155,0,0.0431,0.008780000000000001,0.0014900000000000002,0.075,0.177,102.14399999999999
22,7iLGljK0LNpGamQQEOuCRC,Won't Get Fooled Again - Original Album Version,0,0.6859999999999999,0.92,2,-6.231,1,0.0566,0.301,0.27,0.08070000000000001,0.225,135.02700000000002
23,7cy1bEJV6FCtDaYpsk8aG6,China Grove,68,0.623,0.91,9,-8.448,1,0.0384,0.319,0.00044800000000000005,0.081,0.745,145.624
24,4ItljeeAXtHsnsnnQojaO2,D'yer Mak'er - Remaster,65,0.525,0.929,9,-8.56,0,0.0784,0.262,2.8999999999999997e-05,0.07540000000000001,0.556,163.503
25,3CPeWqqaHR0hmyfsWhMJQs,Don't Stop - 2004 Remaster,68,0.672,0.72,9,-7.781000000000001,1,0.035,0.0373,9.38e-06,0.0371,0.8280000000000001,118.73100000000001
26,4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,74,0.49,0.715,7,-5.5489999999999995,1,0.0476,0.386,0.0,0.311,0.866,130.726
27,0wJoRiX5K5BxlqZTolB2LD,Purple Haze,73,0.5329999999999999,0.905,2,-5.27,1,0.07540000000000001,0.008759999999999999,0.578,0.0698,0.486,108.9
28,41aOyMZXFwvwRpugIlNCGF,Ramblin' Man,0,0.311,0.8320000000000001,1,-8.29,1,0.0357,0.486,0.00128,0.235,0.9329999999999999,178.873
29,1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,70,0.6729999999999999,0.8140000000000001,9,-5.4110000000000005,1,0.0367,0.0133,0.0029300000000000003,0.34299999999999997,0.728,147.19299999999998
30,3YRCqOhFifThpSRFJ1VWFM,November Rain,80,0.294,0.6409999999999999,11,-9.316,1,0.0291,0.016300000000000002,0.22,0.11199999999999999,0.226,79.759
31,4vO9dmzNRqDhFY3jD1a3P7,Mississippi Queen,70,0.581,0.624,9,-8.346,1,0.0777,0.0987,0.0,0.041100000000000005,0.637,139.714
32,2wvMC5EyaaYQwBfiwwY2xE,Life's Been Good,71,0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31
33,6Qg7cgN1oZ5mG5nZe9UG0X,Behind Blue Eyes - Original Album Version,0,0.39899999999999997,0.518,7,-10.637,1,0.0318,0.22899999999999998,0.0012200000000000002,0.262,0.28500000000000003,127.084
34,3x2bXiU0o4WbsPkawXlfDA,Who Are You,0,0.6509999999999999,0.6609999999999999,9,-11.405,1,0.0511,0.265,0.0031300000000000004,0.106,0.489,156.371
35,3UDmHZcBTQp8Iu8droNtUl,Revolution - Remastered 2009,67,0.407,0.8340000000000001,6,-9.224,1,0.208,0.0734,0.00021,0.24100000000000002,0.71,121.38
36,0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,71,0.476,0.7170000000000001,9,-9.192,1,0.0949,0.038200000000000005,7.609999999999999e-05,0.0818,0.753,93.584
37,3gLlcZQMvpwgtV9THHXrGp,Runnin' With The Devil,0,0.43200000000000005,0.88,1,-5.769,0,0.0656,0.0206,0.000191,0.185,0.527,95.59
38,6qnhXRedMi71TBYRc9jm4o,Magic Carpet Ride,0,0.616,0.777,4,-12.179,0,0.0549,0.0215,0.075,0.0512,0.7859999999999999,111.73200000000001
39,3MFFDRC4wTN9JNGtzXsZlN,Love Her Madly,67,0.5640000000000001,0.5870000000000001,4,-7.393,0,0.0316,0.0573,0.00485,0.041600000000000005,0.966,147.46200000000002
40,3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,73,0.43700000000000006,0.8640000000000001,4,-7.8420000000000005,0,0.0904,0.396,0.031400000000000004,0.242,0.7490000000000001,81.39399999999999
41,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,77,0.516,0.5489999999999999,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.94099999999997
42,6NxsCnLeLd8Ai1TrgGxzIx,Bad Moon Rising,0,0.647,0.762,2,-5.856,1,0.0287,0.0599,3.35e-06,0.07050000000000001,0.93,89.837
43,3PGAgwFWnFCisvjb3rLyuh,Piece Of My Heart,56,0.48200000000000004,0.883,4,-3.3480000000000003,1,0.07540000000000001,0.0891,0.004220000000000001,0.266,0.594,80.687
